MSISDN,PRIVATE_IP,PUBLIC_IP,PORT,SESSION_START,SESSION_END,DEST_IP,DATA_VOLUME_KB
9865382117,192.168.222.208,103.25.30.138,443,2025-05-30 20:11:59,2025-05-30 20:56:59,88.245.120.189,29744
9865382117,192.168.2.158,103.25.31.59,80,2025-05-01 17:52:21,2025-05-01 19:11:21,133.39.254.106,25602
9865382117,192.168.167.117,103.25.21.18,8080,2025-06-04 20:52:48,2025-06-04 21:12:48,11.52.64.212,20742
9865382117,192.168.168.108,103.25.43.47,80,2025-05-01 21:11:54,2025-05-01 23:02:54,106.58.5.174,1727
9865382117,192.168.211.83,103.25.117.129,80,2025-05-07 02:32:14,2025-05-07 04:15:14,87.116.105.57,1828
9865382117,192.168.143.102,103.25.106.68,80,2025-06-06 02:55:13,2025-06-06 04:37:13,81.235.176.102,23108
9865382117,192.168.153.119,103.25.247.234,80,2025-05-05 19:29:24,2025-05-05 20:51:24,175.31.48.85,10341
9865382117,192.168.111.252,103.25.107.101,8080,2025-05-16 13:48:01,2025-05-16 14:14:01,78.92.179.36,45712
9865382117,192.168.3.76,103.25.206.125,80,2025-06-02 18:47:23,2025-06-02 20:40:23,204.13.103.16,8512
9865382117,192.168.60.96,103.25.232.38,8080,2025-06-06 13:29:20,2025-06-06 14:01:20,101.45.157.88,42475
9865382117,192.168.123.194,103.25.70.191,80,2025-05-26 15:18:26,2025-05-26 17:03:26,139.174.123.175,43318
9865382117,192.168.227.14,103.25.4.28,8080,2025-05-30 02:06:58,2025-05-30 03:48:58,60.214.190.41,37298
9865382117,192.168.11.167,103.25.111.242,443,2025-05-25 11:12:39,2025-05-25 12:45:39,36.67.30.87,11012
9865382117,192.168.140.38,103.25.20.165,8080,2025-05-13 07:24:31,2025-05-13 07:31:31,24.87.74.43,34319
9865382117,192.168.249.11,103.25.155.252,8080,2025-05-30 07:13:24,2025-05-30 07:47:24,31.6.112.240,7191
9865382117,192.168.251.58,103.25.75.250,80,2025-05-01 04:08:24,2025-05-01 05:23:24,157.114.8.10,6206
9865382117,192.168.210.165,103.25.207.92,8443,2025-06-09 20:45:33,2025-06-09 22:26:33,84.53.85.248,31616
9865382117,192.168.150.120,103.25.136.240,8443,2025-05-07 12:20:41,2025-05-07 14:12:41,150.164.254.38,47191
9747891369,192.168.169.52,103.25.35.181,8443,2025-06-06 17:55:39,2025-06-06 19:12:39,22.176.30.3,33925
9747891369,192.168.145.73,103.25.250.145,80,2025-05-04 00:28:46,2025-05-04 02:24:46,146.210.173.5,46940
9747891369,192.168.72.13,103.25.165.249,443,2025-05-19 21:25:00,2025-05-19 21:51:00,79.103.230.119,40970
9747891369,192.168.228.225,103.25.219.77,80,2025-05-14 16:08:27,2025-05-14 16:28:27,87.190.192.184,5228
9747891369,192.168.88.146,103.25.43.35,8443,2025-05-20 13:24:54,2025-05-20 13:47:54,63.251.60.120,25379
9747891369,192.168.63.252,103.25.24.163,8080,2025-06-01 06:25:30,2025-06-01 07:55:30,198.253.39.64,46430
9747891369,192.168.92.236,103.25.74.212,443,2025-05-17 16:32:23,2025-05-17 17:27:23,4.240.72.48,49071
9747891369,192.168.46.180,103.25.30.216,443,2025-06-11 11:35:37,2025-06-11 13:08:37,105.253.103.95,39692
9747891369,192.168.210.4,103.25.106.61,80,2025-06-08 17:31:15,2025-06-08 18:05:15,219.240.161.159,27170
9747891369,192.168.239.232,103.25.2.230,8080,2025-06-11 16:09:40,2025-06-11 17:46:40,129.131.16.80,42439
9747891369,192.168.245.211,103.25.163.89,443,2025-06-06 02:38:01,2025-06-06 03:39:01,60.148.132.3,34215
9747891369,192.168.154.218,103.25.138.134,443,2025-05-19 04:57:04,2025-05-19 05:54:04,43.155.74.234,22567
9747891369,192.168.139.159,103.25.43.19,8443,2025-06-11 11:12:29,2025-06-11 11:24:29,88.76.251.63,41894
9747891369,192.168.109.132,103.25.131.190,8443,2025-06-09 20:02:22,2025-06-09 21:07:22,180.252.97.70,23852
9747891369,192.168.232.60,103.25.3.109,8443,2025-05-05 09:35:58,2025-05-05 11:25:58,66.135.184.118,39748
9747891369,192.168.131.89,103.25.232.199,80,2025-06-09 14:17:50,2025-06-09 15:47:50,191.157.37.19,11006
9747891369,192.168.119.162,103.25.37.114,80,2025-06-03 07:54:55,2025-06-03 09:14:55,112.131.240.103,20170
9747891369,192.168.123.202,103.25.249.71,8080,2025-05-06 04:22:15,2025-05-06 06:18:15,96.209.168.190,31129
9747891369,192.168.175.33,103.25.224.96,8443,2025-05-21 16:15:01,2025-05-21 16:35:01,214.210.82.247,7228
9747891369,192.168.32.193,103.25.180.197,8443,2025-05-25 15:52:59,2025-05-25 16:33:59,181.47.165.102,11536
9669827899,192.168.156.103,103.25.135.95,8080,2025-05-22 01:42:04,2025-05-22 03:39:04,106.18.225.128,17923
9669827899,192.168.64.99,103.25.18.7,8443,2025-05-17 20:52:34,2025-05-17 21:37:34,149.121.88.222,36343
9669827899,192.168.100.209,103.25.128.162,8080,2025-05-31 21:07:53,2025-05-31 22:01:53,151.177.119.102,38237
9669827899,192.168.139.36,103.25.133.166,80,2025-05-17 15:06:48,2025-05-17 15:28:48,27.161.34.6,7541
9669827899,192.168.26.62,103.25.72.128,8080,2025-05-07 11:02:48,2025-05-07 11:47:48,138.79.157.24,1332
9669827899,192.168.82.75,103.25.244.69,80,2025-05-02 10:07:31,2025-05-02 11:03:31,93.63.251.181,28591
9669827899,192.168.140.9,103.25.201.238,8080,2025-05-15 00:44:07,2025-05-15 00:57:07,15.154.77.124,33181
9669827899,192.168.128.73,103.25.27.3,8443,2025-06-10 01:39:17,2025-06-10 02:31:17,108.200.113.63,45571
9669827899,192.168.176.217,103.25.190.170,8080,2025-05-01 14:28:11,2025-05-01 14:40:11,198.194.176.251,21069
9669827899,192.168.137.216,103.25.63.93,443,2025-05-28 09:52:29,2025-05-28 11:47:29,51.193.112.248,10362
9669827899,192.168.38.170,103.25.73.238,8080,2025-05-21 16:17:22,2025-05-21 16:32:22,120.35.126.236,11898
9669827899,192.168.140.180,103.25.191.78,8080,2025-06-01 07:33:19,2025-06-01 08:54:19,29.101.191.233,47511
9669827899,192.168.110.229,103.25.152.253,8080,2025-05-15 14:08:03,2025-05-15 14:50:03,115.229.29.137,19735
9669827899,192.168.218.142,103.25.3.189,443,2025-05-26 10:04:17,2025-05-26 10:34:17,167.253.254.207,20726
9832261298,192.168.243.236,103.25.221.115,443,2025-05-05 07:39:08,2025-05-05 08:04:08,221.48.22.54,37944
9832261298,192.168.56.184,103.25.203.25,8080,2025-06-13 04:29:33,2025-06-13 05:07:33,48.68.162.58,32202
9832261298,192.168.221.76,103.25.79.208,8443,2025-05-24 13:06:22,2025-05-24 14:07:22,1.243.171.174,25725
9832261298,192.168.124.155,103.25.121.112,8443,2025-05-17 21:53:02,2025-05-17 23:36:02,102.170.10.245,20860
9832261298,192.168.133.68,103.25.235.9,443,2025-05-17 08:41:47,2025-05-17 09:12:47,114.135.146.73,40432
9832261298,192.168.169.222,103.25.107.14,443,2025-05-15 00:05:01,2025-05-15 00:55:01,26.7.150.82,6374
9832261298,192.168.129.27,103.25.209.164,80,2025-06-05 20:59:27,2025-06-05 21:30:27,196.61.156.77,10718
9832261298,192.168.137.226,103.25.58.105,443,2025-05-15 22:35:50,2025-05-15 23:45:50,103.224.82.207,23153
9832261298,192.168.148.247,103.25.236.158,8080,2025-05-31 23:44:27,2025-06-01 00:11:27,218.70.123.64,4956
9832261298,192.168.155.208,103.25.186.113,80,2025-05-07 05:50:34,2025-05-07 06:32:34,138.55.253.135,14254
9832261298,192.168.20.170,103.25.150.199,8443,2025-05-02 11:57:45,2025-05-02 12:17:45,66.177.226.131,44528
9832261298,192.168.230.251,103.25.10.73,443,2025-05-14 22:13:24,2025-05-14 22:20:24,190.136.228.200,5855
9832261298,192.168.204.205,103.25.29.100,443,2025-05-28 13:08:55,2025-05-28 14:11:55,209.81.224.200,27702
9832261298,192.168.252.130,103.25.3.151,80,2025-06-13 05:07:50,2025-06-13 06:30:50,113.143.169.201,29007
9832261298,192.168.251.216,103.25.182.158,8080,2025-05-22 14:13:49,2025-05-22 16:09:49,56.81.208.36,18566
9832261298,192.168.229.92,103.25.222.62,8443,2025-05-06 10:41:58,2025-05-06 12:12:58,116.62.62.21,27444
9832261298,192.168.235.131,103.25.221.29,80,2025-05-28 21:55:24,2025-05-28 23:29:24,123.131.124.38,48145
9832261298,192.168.56.106,103.25.143.12,8080,2025-05-14 18:30:01,2025-05-14 19:29:01,7.246.255.115,4234
9832261298,192.168.237.232,103.25.116.16,8080,2025-05-11 14:33:57,2025-05-11 15:41:57,39.36.104.184,30142
9832261298,192.168.242.180,103.25.139.150,443,2025-06-01 08:05:29,2025-06-01 08:12:29,16.22.132.202,14404
9544145796,192.168.171.13,103.25.223.189,80,2025-05-17 09:24:24,2025-05-17 09:31:24,81.185.67.124,15049
9544145796,192.168.59.62,103.25.75.226,443,2025-06-12 08:09:10,2025-06-12 09:53:10,57.199.35.204,39860
9544145796,192.168.246.48,103.25.44.95,8443,2025-05-24 13:18:09,2025-05-24 15:01:09,118.154.181.39,47250
9544145796,192.168.171.19,103.25.196.53,8080,2025-06-02 13:21:27,2025-06-02 14:50:27,24.201.196.185,1983
9544145796,192.168.11.87,103.25.119.198,8443,2025-05-10 21:18:44,2025-05-10 22:50:44,73.27.109.62,7906
9544145796,192.168.215.106,103.25.221.232,8443,2025-05-30 17:15:01,2025-05-30 18:41:01,49.208.43.158,38536
9544145796,192.168.32.78,103.25.204.129,8080,2025-05-04 16:42:41,2025-05-04 17:33:41,177.209.251.35,23597
9544145796,192.168.237.135,103.25.202.151,80,2025-05-30 13:53:37,2025-05-30 14:09:37,204.182.60.164,11972
9544145796,192.168.70.108,103.25.16.241,8443,2025-06-03 12:06:30,2025-06-03 12:33:30,114.21.123.234,8703
9544145796,192.168.166.110,103.25.183.199,8443,2025-05-16 23:40:15,2025-05-17 00:07:15,89.209.186.112,36999
9544145796,192.168.193.135,103.25.220.137,80,2025-05-20 08:09:10,2025-05-20 08:38:10,175.105.71.204,40943
9544145796,192.168.176.111,103.25.157.45,443,2025-05-20 20:45:18,2025-05-20 21:29:18,144.103.127.178,22816
9544145796,192.168.169.227,103.25.94.248,8080,2025-06-07 20:01:57,2025-06-07 20:06:57,193.111.219.3,18993
9544145796,192.168.218.83,103.25.73.219,80,2025-05-02 23:21:15,2025-05-03 00:19:15,112.226.28.46,967
9544145796,192.168.166.89,103.25.72.175,8443,2025-05-23 07:58:07,2025-05-23 08:41:07,204.61.122.193,40815
9544145796,192.168.15.92,103.25.74.153,443,2025-05-05 15:07:29,2025-05-05 16:13:29,221.233.233.25,8294
9867096495,192.168.87.116,103.25.234.243,8443,2025-05-19 23:07:06,2025-05-20 00:24:06,209.123.133.123,35320
9867096495,192.168.141.199,103.25.101.10,8443,2025-05-08 17:39:57,2025-05-08 19:05:57,143.227.202.244,19135
9867096495,192.168.18.98,103.25.59.11,443,2025-05-12 19:36:11,2025-05-12 20:03:11,81.11.215.128,1550
9867096495,192.168.188.248,103.25.111.244,8443,2025-06-13 02:30:44,2025-06-13 04:15:44,29.185.153.120,27889
9867096495,192.168.110.30,103.25.143.6,8080,2025-06-07 02:23:45,2025-06-07 03:29:45,197.113.249.167,10937
9867096495,192.168.69.203,103.25.196.102,80,2025-05-28 12:45:43,2025-05-28 13:57:43,214.174.134.235,44077
9867096495,192.168.105.55,103.25.178.151,8080,2025-06-02 15:08:04,2025-06-02 17:01:04,109.105.85.55,47566
9867096495,192.168.65.162,103.25.198.238,443,2025-05-14 07:11:12,2025-05-14 07:22:12,7.96.227.250,48795
9867096495,192.168.14.165,103.25.252.158,8080,2025-06-09 18:58:47,2025-06-09 19:54:47,42.190.199.64,36685
9867096495,192.168.116.135,103.25.9.58,80,2025-05-05 15:47:26,2025-05-05 16:39:26,12.89.143.5,32112
9867096495,192.168.9.95,103.25.184.191,443,2025-05-16 02:58:21,2025-05-16 04:37:21,40.108.31.146,44618
9767786387,192.168.161.130,103.25.118.133,443,2025-05-23 00:40:02,2025-05-23 01:04:02,6.42.201.169,10048
9767786387,192.168.192.173,103.25.244.105,80,2025-06-02 00:54:51,2025-06-02 02:21:51,6.57.254.243,7313
9767786387,192.168.113.23,103.25.166.218,443,2025-06-03 12:08:51,2025-06-03 12:30:51,193.210.205.19,36307
9767786387,192.168.78.127,103.25.189.20,8080,2025-06-07 11:31:54,2025-06-07 13:06:54,142.160.171.198,44013
9767786387,192.168.175.42,103.25.233.130,80,2025-05-07 23:50:22,2025-05-08 00:20:22,2.186.247.222,15582
9767786387,192.168.154.50,103.25.100.38,443,2025-06-11 14:23:23,2025-06-11 15:52:23,104.51.235.65,43585
9767786387,192.168.181.241,103.25.50.78,443,2025-06-03 09:16:44,2025-06-03 11:07:44,51.72.74.115,13164
9767786387,192.168.166.79,103.25.98.253,443,2025-05-24 13:43:36,2025-05-24 14:38:36,34.67.161.65,20382
9767786387,192.168.179.248,103.25.6.219,443,2025-05-01 05:05:01,2025-05-01 06:00:01,23.110.7.25,46890
9767786387,192.168.126.203,103.25.143.143,8443,2025-06-04 22:00:44,2025-06-04 23:02:44,158.177.209.252,32438
9767786387,192.168.96.103,103.25.55.24,443,2025-05-10 09:05:27,2025-05-10 09:21:27,73.150.23.247,14544
9767786387,192.168.27.10,103.25.62.219,80,2025-06-04 06:50:23,2025-06-04 07:51:23,61.45.255.39,28639
9595101469,192.168.236.15,103.25.205.194,8443,2025-06-02 23:10:04,2025-06-02 23:44:04,88.170.24.205,3829
9595101469,192.168.49.70,103.25.99.105,80,2025-06-07 10:13:46,2025-06-07 11:19:46,1.188.28.184,1759
9595101469,192.168.227.58,103.25.29.95,443,2025-05-28 15:32:57,2025-05-28 17:27:57,179.154.37.28,48605
9595101469,192.168.37.240,103.25.41.13,443,2025-05-28 14:05:10,2025-05-28 15:59:10,15.161.254.68,36221
9595101469,192.168.196.121,103.25.49.109,8080,2025-06-13 11:09:57,2025-06-13 12:08:57,60.196.94.99,13723
9595101469,192.168.118.47,103.25.152.221,80,2025-06-07 19:26:49,2025-06-07 20:49:49,150.246.186.155,14691
9595101469,192.168.175.198,103.25.53.166,443,2025-05-22 02:09:11,2025-05-22 04:05:11,16.238.174.196,14411
9595101469,192.168.250.65,103.25.209.148,80,2025-05-02 08:10:28,2025-05-02 08:38:28,152.219.10.142,31471
9753255047,192.168.35.247,103.25.171.254,80,2025-05-30 19:45:57,2025-05-30 20:02:57,101.207.48.156,14321
9753255047,192.168.90.140,103.25.143.4,8443,2025-05-31 13:04:05,2025-05-31 14:19:05,7.181.140.43,10439
9753255047,192.168.37.20,103.25.68.175,8080,2025-05-22 16:36:20,2025-05-22 18:27:20,75.51.253.160,29239
9753255047,192.168.64.225,103.25.229.252,8443,2025-05-26 14:41:07,2025-05-26 16:24:07,155.69.71.121,3701
9753255047,192.168.188.120,103.25.252.224,80,2025-05-09 20:36:26,2025-05-09 20:45:26,114.122.5.237,49575
9753255047,192.168.229.225,103.25.106.91,443,2025-05-16 10:10:48,2025-05-16 10:23:48,65.160.68.52,22738
9753255047,192.168.74.32,103.25.222.196,80,2025-06-07 06:43:17,2025-06-07 07:41:17,130.205.125.186,8992
9753255047,192.168.122.26,103.25.76.108,443,2025-05-18 02:40:24,2025-05-18 03:17:24,32.132.61.147,16777
9753255047,192.168.127.75,103.25.136.131,80,2025-05-18 21:09:31,2025-05-18 21:38:31,92.41.103.66,48044
9753255047,192.168.23.187,103.25.253.29,8443,2025-06-04 17:03:32,2025-06-04 17:34:32,216.244.17.15,10444
9753255047,192.168.188.70,103.25.98.118,8080,2025-05-08 06:14:15,2025-05-08 06:50:15,92.168.6.196,6701
9753255047,192.168.129.140,103.25.197.77,8443,2025-05-14 14:32:46,2025-05-14 15:57:46,210.116.72.74,23999
9753255047,192.168.244.128,103.25.219.124,80,2025-06-14 04:32:47,2025-06-14 04:59:47,44.115.122.218,35964
9753255047,192.168.65.12,103.25.127.254,80,2025-05-30 22:43:12,2025-05-30 23:55:12,198.168.130.93,40034
9753255047,192.168.155.243,103.25.221.73,443,2025-06-08 09:13:49,2025-06-08 10:58:49,33.127.239.177,25744
9753255047,192.168.193.15,103.25.106.61,8080,2025-05-16 09:04:37,2025-05-16 10:10:37,43.201.80.216,3025
9753255047,192.168.20.45,103.25.164.140,8080,2025-06-12 15:45:46,2025-06-12 16:39:46,190.96.215.181,41417
9753255047,192.168.59.143,103.25.139.31,443,2025-05-17 06:23:00,2025-05-17 07:25:00,133.42.13.232,17543
9753255047,192.168.229.206,103.25.136.161,80,2025-05-30 03:03:57,2025-05-30 03:24:57,97.31.125.58,38500
9635728644,192.168.90.110,103.25.14.58,443,2025-06-03 12:38:09,2025-06-03 14:28:09,97.209.86.234,10236
9635728644,192.168.57.154,103.25.25.69,8443,2025-05-18 15:55:10,2025-05-18 17:41:10,117.62.155.194,33308
9635728644,192.168.118.66,103.25.18.18,8443,2025-05-21 05:31:17,2025-05-21 05:56:17,181.63.54.24,44612
9635728644,192.168.28.138,103.25.143.221,8080,2025-06-07 07:26:50,2025-06-07 08:12:50,158.206.97.233,41696
9635728644,192.168.179.109,103.25.68.122,8080,2025-05-04 11:04:26,2025-05-04 12:08:26,196.32.152.46,9017
9635728644,192.168.125.9,103.25.224.16,8080,2025-05-24 19:38:07,2025-05-24 20:34:07,147.117.81.134,1982
9635728644,192.168.226.227,103.25.64.194,443,2025-05-19 17:53:23,2025-05-19 19:17:23,195.10.244.7,36220
9635728644,192.168.39.220,103.25.179.69,8443,2025-05-11 11:09:54,2025-05-11 11:14:54,165.127.143.194,31962
9635728644,192.168.112.43,103.25.72.229,8080,2025-05-04 10:42:31,2025-05-04 11:54:31,163.185.62.164,13617
9635728644,192.168.216.87,103.25.201.37,8080,2025-05-09 09:16:39,2025-05-09 10:39:39,92.123.127.93,28833
9635728644,192.168.197.55,103.25.141.47,8080,2025-06-06 09:42:29,2025-06-06 10:12:29,75.54.148.67,16861
9635728644,192.168.66.1,103.25.10.115,8443,2025-06-14 06:26:00,2025-06-14 08:12:00,189.27.255.235,32690
9635728644,192.168.201.212,103.25.176.91,8080,2025-05-25 03:17:12,2025-05-25 04:09:12,1.108.142.143,941
9635728644,192.168.7.87,103.25.186.183,8080,2025-05-06 04:34:50,2025-05-06 05:12:50,190.143.73.231,4531
9635728644,192.168.177.79,103.25.112.152,8080,2025-05-25 08:16:28,2025-05-25 09:49:28,58.208.86.111,39994
9635728644,192.168.189.237,103.25.181.57,80,2025-05-29 02:33:13,2025-05-29 03:19:13,78.72.123.7,39445
9635728644,192.168.12.232,103.25.66.218,8443,2025-05-23 15:27:39,2025-05-23 16:43:39,151.211.197.211,7686
9642000037,192.168.204.213,103.25.202.121,443,2025-05-13 21:07:39,2025-05-13 22:16:39,119.179.231.216,32696
9642000037,192.168.15.228,103.25.169.168,8443,2025-05-05 11:16:46,2025-05-05 11:29:46,171.15.106.228,39933
9642000037,192.168.92.197,103.25.64.108,8443,2025-05-08 20:32:15,2025-05-08 21:06:15,68.237.217.146,885
9642000037,192.168.222.191,103.25.124.32,8080,2025-05-10 09:11:37,2025-05-10 09:34:37,56.125.127.146,20040
9642000037,192.168.234.119,103.25.9.211,80,2025-05-24 08:20:24,2025-05-24 09:38:24,160.129.43.105,35397
9642000037,192.168.142.93,103.25.128.223,8080,2025-05-07 02:38:21,2025-05-07 03:23:21,142.162.252.110,39352
9642000037,192.168.224.83,103.25.226.229,443,2025-06-12 12:48:31,2025-06-12 13:51:31,123.238.130.250,11724
9642000037,192.168.102.58,103.25.238.233,80,2025-05-30 20:00:04,2025-05-30 20:20:04,81.52.153.124,16945
9642000037,192.168.73.51,103.25.154.118,80,2025-05-24 16:54:05,2025-05-24 18:33:05,130.195.177.187,18341
9642000037,192.168.112.99,103.25.175.65,8443,2025-05-22 22:53:43,2025-05-23 00:10:43,142.132.147.213,16860
9642000037,192.168.6.63,103.25.203.180,443,2025-06-13 12:59:45,2025-06-13 14:00:45,91.118.116.198,44906
9642000037,192.168.97.85,103.25.44.65,8443,2025-05-05 05:04:24,2025-05-05 05:15:24,5.222.63.151,5930
9642000037,192.168.168.129,103.25.218.88,80,2025-05-09 19:24:54,2025-05-09 19:32:54,174.217.30.23,31746
9642000037,192.168.118.194,103.25.150.146,8080,2025-06-06 07:54:39,2025-06-06 09:10:39,21.165.100.30,14666
9642000037,192.168.76.234,103.25.147.254,80,2025-05-21 08:42:37,2025-05-21 09:57:37,126.251.187.13,14711
9642000037,192.168.43.139,103.25.142.59,80,2025-05-21 05:46:07,2025-05-21 06:35:07,2.158.215.164,46814
9642000037,192.168.188.12,103.25.58.210,80,2025-06-04 03:08:27,2025-06-04 03:16:27,178.119.152.103,39361
9642000037,192.168.65.231,103.25.98.141,443,2025-05-29 14:12:14,2025-05-29 15:26:14,111.93.86.212,8203
9642000037,192.168.140.23,103.25.181.93,8080,2025-05-04 17:54:24,2025-05-04 18:23:24,201.57.10.20,36299
9582239699,192.168.207.68,103.25.93.168,443,2025-05-20 08:42:03,2025-05-20 09:31:03,138.215.139.23,2606
9582239699,192.168.59.7,103.25.244.254,80,2025-06-01 19:57:57,2025-06-01 20:19:57,43.249.223.39,34626
9582239699,192.168.200.142,103.25.139.55,8443,2025-06-11 08:33:44,2025-06-11 10:23:44,128.135.187.74,37615
9582239699,192.168.48.60,103.25.5.99,8443,2025-05-28 15:45:41,2025-05-28 15:58:41,76.68.242.191,4174
9582239699,192.168.83.137,103.25.149.137,80,2025-06-05 15:01:24,2025-06-05 16:50:24,35.76.36.11,17720
9582239699,192.168.189.91,103.25.243.245,80,2025-05-09 21:23:03,2025-05-09 21:31:03,50.169.177.127,31341
9582239699,192.168.228.170,103.25.61.233,443,2025-05-28 02:02:35,2025-05-28 02:18:35,97.248.179.151,26627
9582239699,192.168.13.127,103.25.124.9,80,2025-06-10 03:04:06,2025-06-10 03:43:06,168.215.122.22,35710
9582239699,192.168.113.236,103.25.112.239,443,2025-05-29 04:07:01,2025-05-29 05:22:01,106.209.108.221,7062
9582239699,192.168.217.19,103.25.212.38,8080,2025-05-01 23:54:57,2025-05-02 01:47:57,56.201.148.183,27955
9582239699,192.168.37.7,103.25.105.202,443,2025-05-25 19:43:56,2025-05-25 20:33:56,76.3.9.42,18982
9582239699,192.168.252.61,103.25.194.165,8443,2025-06-05 05:19:51,2025-06-05 07:12:51,174.30.187.132,39277
9582239699,192.168.26.154,103.25.27.20,8443,2025-06-13 21:01:14,2025-06-13 21:50:14,189.149.45.49,14518
9582239699,192.168.134.17,103.25.73.216,80,2025-05-30 22:47:05,2025-05-30 23:34:05,109.160.93.85,11476
9582239699,192.168.220.107,103.25.194.237,8443,2025-05-06 14:59:44,2025-05-06 15:53:44,55.170.1.136,11555
9582239699,192.168.28.99,103.25.57.105,443,2025-05-22 11:19:06,2025-05-22 11:58:06,204.236.16.164,24409
9582239699,192.168.6.251,103.25.218.152,80,2025-05-08 05:13:03,2025-05-08 06:30:03,162.169.75.102,29061
9582239699,192.168.113.25,103.25.28.32,443,2025-05-05 01:57:32,2025-05-05 02:28:32,2.180.26.73,44993
9582239699,192.168.84.132,103.25.27.26,443,2025-05-07 23:16:52,2025-05-08 00:34:52,3.66.233.179,26536
9582239699,192.168.50.59,103.25.32.104,8080,2025-05-07 10:25:16,2025-05-07 11:04:16,112.88.58.252,35553
9764941067,192.168.190.147,103.25.200.225,8080,2025-05-14 09:07:22,2025-05-14 09:12:22,135.197.202.88,1068
9764941067,192.168.24.117,103.25.88.110,8080,2025-05-27 11:03:53,2025-05-27 11:55:53,165.8.74.12,17982
9764941067,192.168.47.168,103.25.174.234,8443,2025-06-05 23:07:38,2025-06-06 01:01:38,146.95.82.136,16406
9764941067,192.168.17.64,103.25.76.222,8080,2025-05-11 21:25:15,2025-05-11 23:22:15,72.48.214.67,39542
9764941067,192.168.125.147,103.25.233.76,80,2025-06-08 17:32:31,2025-06-08 19:25:31,133.38.140.158,43573
9764941067,192.168.119.12,103.25.54.180,80,2025-05-20 07:22:57,2025-05-20 07:35:57,146.167.224.76,2565
9764941067,192.168.228.126,103.25.97.14,443,2025-05-25 06:56:30,2025-05-25 08:35:30,78.112.28.75,2036
9764941067,192.168.249.110,103.25.147.7,8080,2025-05-20 01:12:17,2025-05-20 01:23:17,16.108.60.132,3489
9764941067,192.168.113.231,103.25.140.1,8080,2025-05-19 15:16:33,2025-05-19 16:53:33,115.24.235.73,43126
9764941067,192.168.74.131,103.25.96.193,443,2025-06-09 04:10:50,2025-06-09 05:14:50,57.103.129.116,9152
9764941067,192.168.151.8,103.25.140.130,8443,2025-05-11 09:59:35,2025-05-11 10:10:35,108.53.23.206,12389
9764941067,192.168.232.159,103.25.16.50,80,2025-05-20 13:54:36,2025-05-20 14:32:36,71.127.123.182,35193
9764941067,192.168.226.46,103.25.190.237,443,2025-06-10 20:08:42,2025-06-10 20:54:42,63.9.110.18,9231
9764941067,192.168.63.217,103.25.7.151,443,2025-05-23 04:02:04,2025-05-23 05:48:04,20.244.111.106,36290
9764941067,192.168.28.160,103.25.96.76,443,2025-05-09 20:19:31,2025-05-09 21:55:31,85.234.7.25,49922
9764941067,192.168.6.28,103.25.128.136,8080,2025-06-04 14:01:39,2025-06-04 15:24:39,126.85.195.182,3844
9521870983,192.168.112.154,103.25.182.188,443,2025-05-17 23:56:46,2025-05-18 01:38:46,140.13.246.80,27042
9521870983,192.168.37.129,103.25.56.15,443,2025-05-10 00:14:28,2025-05-10 02:04:28,87.104.41.236,41556
9521870983,192.168.206.120,103.25.189.7,80,2025-06-10 00:24:08,2025-06-10 01:00:08,43.191.183.228,2470
9521870983,192.168.186.164,103.25.211.11,443,2025-06-06 05:28:24,2025-06-06 06:06:24,54.239.81.175,19906
9521870983,192.168.137.34,103.25.145.59,8080,2025-06-11 09:15:32,2025-06-11 11:08:32,171.172.82.96,36848
9521870983,192.168.236.46,103.25.58.195,443,2025-05-06 20:51:43,2025-05-06 22:11:43,26.224.163.234,32226
9521870983,192.168.20.68,103.25.110.79,80,2025-05-12 22:17:01,2025-05-12 23:07:01,113.143.66.211,43613
9521870983,192.168.253.224,103.25.47.111,80,2025-06-09 20:57:20,2025-06-09 21:06:20,37.24.134.208,25922
9521870983,192.168.243.144,103.25.40.121,8080,2025-05-31 15:49:20,2025-05-31 16:49:20,31.219.172.50,6647
9521870983,192.168.230.235,103.25.26.62,8443,2025-05-25 14:22:52,2025-05-25 16:05:52,40.41.236.194,30714
9521870983,192.168.20.64,103.25.37.208,80,2025-06-12 01:11:47,2025-06-12 02:27:47,209.65.90.121,26656
9521870983,192.168.61.215,103.25.233.249,8443,2025-05-19 12:30:14,2025-05-19 14:13:14,10.14.247.111,40753
9730722520,192.168.202.33,103.25.5.206,8443,2025-05-25 07:17:42,2025-05-25 07:57:42,153.70.145.79,32766
9730722520,192.168.162.111,103.25.209.119,8443,2025-05-17 07:07:43,2025-05-17 08:11:43,99.109.39.53,3277
9730722520,192.168.149.83,103.25.115.103,8080,2025-05-09 20:19:53,2025-05-09 20:36:53,16.55.152.242,16698
9730722520,192.168.231.14,103.25.39.56,80,2025-06-12 07:32:43,2025-06-12 09:21:43,26.179.125.64,43012
9730722520,192.168.62.126,103.25.206.253,8443,2025-05-30 19:05:46,2025-05-30 20:33:46,60.54.92.180,4565
9730722520,192.168.237.108,103.25.99.36,80,2025-05-12 11:14:19,2025-05-12 12:12:19,17.89.186.159,35797
9730722520,192.168.153.212,103.25.151.83,80,2025-05-22 04:24:47,2025-05-22 05:59:47,160.86.76.34,38561
9730722520,192.168.83.112,103.25.27.224,8443,2025-06-05 00:51:05,2025-06-05 02:15:05,152.5.10.239,43201
