MSISDN,PRIVATE_IP,PUBLIC_IP,PORT,SESSION_START,SESSION_END,DEST_IP,DATA_VOLUME_KB
9567550769,192.168.164.249,103.25.161.215,443,2025-05-10 20:03:21,2025-05-10 21:31:21,100.3.217.4,2766
9567550769,192.168.121.146,103.25.215.202,8080,2025-06-10 15:37:27,2025-06-10 16:25:27,7.120.32.108,49226
9567550769,192.168.157.252,103.25.32.17,80,2025-05-11 05:15:32,2025-05-11 07:05:32,31.150.34.5,25180
9567550769,192.168.176.115,103.25.225.39,8080,2025-06-07 04:42:07,2025-06-07 06:42:07,118.34.75.135,34386
9567550769,192.168.250.134,103.25.22.72,8080,2025-05-19 10:18:31,2025-05-19 12:07:31,158.96.203.240,15774
9567550769,192.168.239.245,103.25.98.11,80,2025-05-09 06:51:40,2025-05-09 08:04:40,65.17.218.227,27182
9567550769,192.168.102.55,103.25.7.34,8080,2025-05-14 01:05:49,2025-05-14 02:56:49,3.173.251.252,4683
9567550769,192.168.80.200,103.25.166.146,80,2025-06-07 13:38:29,2025-06-07 13:55:29,180.57.163.180,42993
9896317243,192.168.119.242,103.25.24.182,8443,2025-05-08 05:18:35,2025-05-08 06:19:35,93.137.53.53,26876
9896317243,192.168.121.168,103.25.146.227,443,2025-06-02 12:52:25,2025-06-02 14:38:25,195.253.184.203,41687
9896317243,192.168.239.15,103.25.153.115,8443,2025-05-24 05:53:38,2025-05-24 06:31:38,201.188.129.107,41281
9896317243,192.168.170.39,103.25.194.87,80,2025-05-14 11:02:08,2025-05-14 12:50:08,23.188.90.117,15106
9896317243,192.168.251.82,103.25.210.186,443,2025-06-10 02:59:38,2025-06-10 03:19:38,78.66.101.76,30207
9896317243,192.168.192.252,103.25.216.254,8080,2025-05-08 19:24:30,2025-05-08 20:06:30,68.138.45.183,12520
9896317243,192.168.244.81,103.25.75.181,8080,2025-06-08 13:45:38,2025-06-08 15:38:38,187.240.29.87,2481
9896317243,192.168.238.222,103.25.51.186,8080,2025-05-13 13:17:05,2025-05-13 14:33:05,120.228.114.156,23868
9896317243,192.168.113.17,103.25.177.102,80,2025-06-08 07:42:04,2025-06-08 08:30:04,40.44.131.71,28989
9896317243,192.168.154.88,103.25.18.183,8443,2025-06-03 07:04:54,2025-06-03 08:08:54,186.176.202.223,34924
9896317243,192.168.32.253,103.25.79.249,80,2025-05-13 12:13:28,2025-05-13 13:42:28,200.50.114.183,17734
9896317243,192.168.190.130,103.25.171.57,8080,2025-06-11 12:49:00,2025-06-11 13:51:00,151.253.88.5,13249
9896317243,192.168.148.61,103.25.71.136,8443,2025-05-16 23:19:26,2025-05-17 01:05:26,175.143.90.149,23085
9896317243,192.168.158.92,103.25.32.131,80,2025-05-19 23:15:32,2025-05-20 00:31:32,14.223.73.238,45195
9896317243,192.168.238.60,103.25.35.145,80,2025-06-03 00:02:42,2025-06-03 01:10:42,218.117.146.58,6185
9896317243,192.168.209.251,103.25.151.214,8443,2025-05-23 14:21:21,2025-05-23 16:01:21,139.115.192.99,18614
9896317243,192.168.170.210,103.25.243.226,8443,2025-05-15 06:26:39,2025-05-15 06:49:39,127.56.225.89,17029
9896317243,192.168.196.22,103.25.144.152,443,2025-06-06 23:00:07,2025-06-07 00:48:07,2.204.190.24,32649
9896317243,192.168.223.205,103.25.198.216,80,2025-05-26 13:51:35,2025-05-26 15:22:35,108.109.154.205,45489
9896317243,192.168.69.90,103.25.19.116,8443,2025-05-01 18:44:16,2025-05-01 20:10:16,165.85.5.94,17185
9825678371,192.168.154.19,103.25.202.2,8443,2025-05-14 15:42:17,2025-05-14 15:54:17,120.200.106.27,21127
9825678371,192.168.133.229,103.25.7.71,8080,2025-06-11 19:54:24,2025-06-11 20:47:24,206.162.237.190,42927
9825678371,192.168.128.213,103.25.63.83,80,2025-05-14 03:49:57,2025-05-14 04:31:57,47.45.60.164,9600
9825678371,192.168.176.23,103.25.44.101,8080,2025-06-06 07:05:04,2025-06-06 08:39:04,150.22.148.164,35521
9825678371,192.168.172.99,103.25.174.225,8443,2025-05-13 17:25:37,2025-05-13 19:06:37,184.52.47.215,24576
9825678371,192.168.104.112,103.25.6.142,80,2025-05-03 19:13:12,2025-05-03 20:28:12,32.3.54.97,49876
9825678371,192.168.236.137,103.25.226.34,8443,2025-05-07 00:00:57,2025-05-07 00:21:57,78.102.57.38,32509
9825678371,192.168.131.156,103.25.87.202,8080,2025-06-08 02:07:09,2025-06-08 03:35:09,77.120.234.249,493
9825678371,192.168.250.112,103.25.69.49,8443,2025-05-26 19:11:46,2025-05-26 21:08:46,140.35.45.99,36818
9825678371,192.168.173.219,103.25.170.106,8443,2025-06-08 03:10:28,2025-06-08 05:09:28,39.177.105.219,31058
9825678371,192.168.24.13,103.25.38.118,443,2025-05-27 04:09:16,2025-05-27 05:44:16,178.213.162.3,37992
9825678371,192.168.136.180,103.25.189.24,443,2025-05-30 10:46:34,2025-05-30 12:09:34,68.103.17.233,44647
9825678371,192.168.149.249,103.25.152.135,8443,2025-05-14 16:28:15,2025-05-14 16:44:15,71.128.166.13,39023
9670936518,192.168.95.212,103.25.246.143,8443,2025-05-03 05:24:33,2025-05-03 05:32:33,168.218.190.120,22713
9670936518,192.168.199.22,103.25.5.149,443,2025-06-08 23:00:37,2025-06-09 00:21:37,75.196.156.209,48587
9670936518,192.168.243.40,103.25.213.56,8080,2025-05-05 01:46:57,2025-05-05 02:35:57,68.20.3.119,48102
9670936518,192.168.209.43,103.25.219.248,8080,2025-05-02 22:41:53,2025-05-02 23:07:53,99.93.92.246,13436
9670936518,192.168.176.251,103.25.135.34,443,2025-06-03 11:13:56,2025-06-03 11:28:56,190.208.4.118,4940
9670936518,192.168.147.195,103.25.210.183,80,2025-06-07 18:36:48,2025-06-07 20:34:48,17.149.131.76,37140
9670936518,192.168.64.51,103.25.95.54,8080,2025-05-01 08:44:54,2025-05-01 10:40:54,49.121.156.229,35240
9670936518,192.168.159.170,103.25.107.43,8080,2025-05-31 01:27:04,2025-05-31 02:06:04,73.173.113.85,42462
9670936518,192.168.83.226,103.25.70.208,80,2025-06-07 04:29:33,2025-06-07 06:05:33,22.158.96.98,36260
9670936518,192.168.177.114,103.25.88.99,80,2025-05-21 01:20:19,2025-05-21 02:30:19,180.250.82.94,7696
9670936518,192.168.219.159,103.25.28.53,443,2025-06-10 17:37:53,2025-06-10 18:10:53,164.200.130.32,14017
9670936518,192.168.249.165,103.25.200.75,443,2025-05-11 23:37:10,2025-05-12 00:53:10,102.158.56.210,16668
9670936518,192.168.66.125,103.25.74.18,8080,2025-05-25 07:13:54,2025-05-25 08:56:54,72.37.128.145,33320
9670936518,192.168.107.190,103.25.254.71,8443,2025-06-02 00:10:52,2025-06-02 00:28:52,71.150.23.18,47879
9670936518,192.168.170.159,103.25.236.176,80,2025-05-23 13:36:37,2025-05-23 14:43:37,42.178.108.16,32644
9670936518,192.168.51.180,103.25.219.223,80,2025-05-31 04:52:06,2025-05-31 05:53:06,85.39.145.252,47075
9670936518,192.168.197.211,103.25.57.216,8443,2025-05-25 09:34:56,2025-05-25 10:02:56,195.45.205.2,37738
9670936518,192.168.124.214,103.25.159.171,80,2025-05-05 10:06:41,2025-05-05 10:23:41,36.144.97.154,12611
9670936518,192.168.119.198,103.25.56.249,80,2025-05-04 06:28:23,2025-05-04 08:23:23,66.38.87.70,21150
9892917728,192.168.23.105,103.25.230.56,8080,2025-05-06 01:44:32,2025-05-06 02:47:32,172.201.128.178,37749
9892917728,192.168.179.175,103.25.227.42,443,2025-05-09 16:10:39,2025-05-09 16:43:39,118.170.241.6,44847
9892917728,192.168.85.16,103.25.77.119,8080,2025-06-06 23:42:39,2025-06-07 00:46:39,166.56.141.179,3896
9892917728,192.168.27.241,103.25.147.89,443,2025-05-12 09:16:25,2025-05-12 10:47:25,186.55.107.174,7448
9892917728,192.168.110.139,103.25.62.1,8080,2025-06-07 14:39:38,2025-06-07 15:47:38,192.58.147.51,3031
9892917728,192.168.197.124,103.25.246.222,80,2025-06-12 09:44:25,2025-06-12 10:08:25,55.241.129.184,12180
9892917728,192.168.217.89,103.25.236.121,8443,2025-06-06 08:49:10,2025-06-06 09:57:10,129.34.185.51,5030
9892917728,192.168.41.99,103.25.241.95,8443,2025-06-03 00:22:06,2025-06-03 01:02:06,19.74.184.75,39083
9892917728,192.168.58.103,103.25.249.111,8080,2025-05-07 12:22:16,2025-05-07 12:38:16,216.206.90.219,4064
9892917728,192.168.126.237,103.25.181.104,443,2025-05-06 15:55:37,2025-05-06 16:24:37,63.179.40.46,27449
9892917728,192.168.164.41,103.25.49.25,8443,2025-05-30 05:14:18,2025-05-30 07:11:18,223.194.215.118,38765
9892917728,192.168.66.139,103.25.239.209,443,2025-05-12 07:27:02,2025-05-12 08:05:02,209.36.111.120,5520
9892917728,192.168.60.161,103.25.142.187,8080,2025-06-13 11:49:43,2025-06-13 13:00:43,218.203.66.86,32265
9892917728,192.168.35.120,103.25.29.217,8080,2025-05-21 02:35:54,2025-05-21 04:03:54,70.221.238.16,40894
9552596117,192.168.251.136,103.25.3.132,8443,2025-05-01 01:22:26,2025-05-01 02:02:26,38.107.181.237,688
9552596117,192.168.142.74,103.25.161.26,8443,2025-05-01 06:44:08,2025-05-01 07:07:08,113.206.58.158,37970
9552596117,192.168.203.14,103.25.29.248,8080,2025-05-15 07:01:25,2025-05-15 08:19:25,101.231.200.150,11596
9552596117,192.168.216.167,103.25.210.13,80,2025-06-06 04:17:04,2025-06-06 04:52:04,16.104.206.167,30265
9552596117,192.168.30.115,103.25.110.46,80,2025-05-11 04:55:55,2025-05-11 06:52:55,41.133.2.239,43533
9552596117,192.168.91.50,103.25.231.71,80,2025-05-24 19:47:42,2025-05-24 21:00:42,69.35.176.144,45530
9552596117,192.168.236.249,103.25.162.7,443,2025-05-18 09:30:06,2025-05-18 10:18:06,85.167.100.34,18762
9552596117,192.168.249.82,103.25.49.168,443,2025-05-04 05:04:17,2025-05-04 05:36:17,151.189.116.186,39788
9552596117,192.168.118.225,103.25.122.131,80,2025-06-11 18:18:27,2025-06-11 19:37:27,18.14.86.74,2322
9552596117,192.168.23.234,103.25.123.243,443,2025-05-06 01:39:04,2025-05-06 03:08:04,14.187.20.182,15634
9552596117,192.168.1.140,103.25.201.206,80,2025-06-14 22:45:24,2025-06-14 23:44:24,185.58.223.60,42284
9552596117,192.168.231.84,103.25.153.113,443,2025-05-19 06:09:17,2025-05-19 07:14:17,26.229.155.54,36803
9552596117,192.168.237.165,103.25.239.171,80,2025-05-31 20:22:50,2025-05-31 21:36:50,181.201.129.136,31237
9552596117,192.168.159.82,103.25.150.22,80,2025-05-26 20:20:32,2025-05-26 20:39:32,82.68.125.244,48386
9552596117,192.168.231.239,103.25.208.4,8080,2025-05-27 15:24:09,2025-05-27 15:37:09,24.254.147.13,27193
9552596117,192.168.44.147,103.25.174.37,8080,2025-05-17 09:50:03,2025-05-17 11:31:03,3.147.38.33,43252
9728534170,192.168.94.212,103.25.151.182,8080,2025-06-13 05:34:48,2025-06-13 05:40:48,1.142.143.212,20077
9728534170,192.168.239.191,103.25.102.207,8080,2025-05-06 18:55:13,2025-05-06 20:26:13,129.222.35.133,44538
9728534170,192.168.156.237,103.25.148.106,80,2025-05-20 17:18:10,2025-05-20 18:56:10,198.39.103.252,49432
9728534170,192.168.213.79,103.25.235.5,443,2025-05-22 23:39:27,2025-05-23 00:56:27,152.129.81.73,47644
9728534170,192.168.17.175,103.25.189.190,443,2025-06-07 14:50:12,2025-06-07 15:53:12,166.175.250.136,14616
9728534170,192.168.25.187,103.25.52.149,443,2025-05-09 02:56:16,2025-05-09 03:07:16,181.30.84.251,35358
9728534170,192.168.217.168,103.25.39.34,443,2025-05-04 23:54:09,2025-05-05 00:32:09,205.73.107.203,33637
9728534170,192.168.182.191,103.25.29.129,8443,2025-06-12 13:45:53,2025-06-12 15:33:53,152.3.177.175,39023
9728534170,192.168.153.31,103.25.126.250,8080,2025-05-06 12:02:02,2025-05-06 12:38:02,197.102.88.116,9758
9728534170,192.168.201.248,103.25.193.31,8080,2025-05-18 21:07:08,2025-05-18 22:27:08,76.197.196.216,22984
9728534170,192.168.19.254,103.25.52.43,443,2025-05-04 01:03:22,2025-05-04 01:43:22,96.41.121.32,37140
9728534170,192.168.163.51,103.25.58.92,443,2025-05-13 20:55:45,2025-05-13 21:05:45,39.118.1.20,27372
9834518814,192.168.59.115,103.25.118.69,80,2025-05-24 10:11:04,2025-05-24 11:52:04,215.103.8.43,4615
9834518814,192.168.45.211,103.25.63.231,80,2025-05-08 10:13:35,2025-05-08 11:02:35,66.235.40.129,9558
9834518814,192.168.239.27,103.25.194.23,8443,2025-05-12 04:24:37,2025-05-12 04:50:37,140.13.174.48,9789
9834518814,192.168.214.52,103.25.70.166,8443,2025-05-05 20:34:16,2025-05-05 21:18:16,158.155.22.52,15036
9834518814,192.168.149.154,103.25.30.139,80,2025-06-05 07:10:04,2025-06-05 08:28:04,33.140.91.146,578
9834518814,192.168.249.241,103.25.175.228,80,2025-05-15 19:26:51,2025-05-15 19:37:51,123.51.0.236,28795
9834518814,192.168.232.137,103.25.30.233,80,2025-06-07 06:34:23,2025-06-07 07:54:23,203.241.64.46,40183
9834518814,192.168.203.20,103.25.9.131,443,2025-05-20 02:08:00,2025-05-20 03:06:00,196.4.56.52,39000
9834518814,192.168.22.200,103.25.252.7,80,2025-05-27 01:33:24,2025-05-27 02:01:24,17.152.159.105,15983
9834518814,192.168.48.93,103.25.147.171,8443,2025-05-24 14:08:50,2025-05-24 15:43:50,25.145.245.114,34302
9834518814,192.168.53.11,103.25.58.87,8443,2025-05-26 05:31:51,2025-05-26 06:07:51,23.36.17.57,41584
9834518814,192.168.224.229,103.25.56.65,8080,2025-06-04 03:23:14,2025-06-04 05:16:14,207.235.124.45,49454
9834518814,192.168.27.65,103.25.108.95,8443,2025-06-04 12:57:35,2025-06-04 13:41:35,154.55.216.252,39900
9834518814,192.168.235.251,103.25.162.225,8443,2025-06-04 17:34:22,2025-06-04 18:09:22,183.173.77.6,29092
9738477702,192.168.84.78,103.25.197.189,80,2025-05-08 13:33:33,2025-05-08 15:10:33,99.113.85.132,43293
9738477702,192.168.194.136,103.25.41.250,8443,2025-06-14 07:33:36,2025-06-14 08:04:36,187.57.249.79,28633
9738477702,192.168.230.235,103.25.50.73,443,2025-05-02 04:39:07,2025-05-02 06:22:07,58.208.23.153,29644
9738477702,192.168.74.75,103.25.7.27,443,2025-05-14 23:50:50,2025-05-15 01:39:50,63.104.202.193,22501
9738477702,192.168.169.35,103.25.173.24,8080,2025-05-05 00:03:38,2025-05-05 00:26:38,54.218.112.243,13994
9738477702,192.168.23.101,103.25.26.242,80,2025-05-29 01:11:43,2025-05-29 01:55:43,7.69.159.88,49661
9738477702,192.168.220.95,103.25.149.165,443,2025-05-28 03:35:24,2025-05-28 05:31:24,111.63.78.2,19556
9738477702,192.168.152.43,103.25.41.115,8080,2025-05-22 05:20:27,2025-05-22 05:34:27,120.223.10.68,48176
9738477702,192.168.34.203,103.25.98.102,443,2025-05-14 05:47:49,2025-05-14 06:46:49,19.246.218.45,22402
9738477702,192.168.238.109,103.25.80.197,8080,2025-05-22 21:25:07,2025-05-22 21:36:07,63.245.100.152,26528
9738477702,192.168.3.141,103.25.167.174,8443,2025-05-06 09:20:24,2025-05-06 11:11:24,69.217.87.238,45806
9738477702,192.168.45.66,103.25.13.223,80,2025-06-11 13:37:50,2025-06-11 15:34:50,193.11.35.59,12162
9531458701,192.168.58.117,103.25.10.237,443,2025-05-23 14:54:24,2025-05-23 15:25:24,117.203.147.150,48816
9531458701,192.168.9.208,103.25.242.161,443,2025-06-08 04:24:35,2025-06-08 05:29:35,151.53.102.9,5875
9531458701,192.168.48.228,103.25.112.168,443,2025-05-01 16:15:12,2025-05-01 16:31:12,108.179.128.6,9086
9531458701,192.168.144.222,103.25.31.2,8443,2025-05-03 14:28:06,2025-05-03 14:44:06,60.45.61.81,21581
9531458701,192.168.21.158,103.25.14.130,80,2025-06-14 15:18:44,2025-06-14 16:42:44,71.115.0.62,30605
9531458701,192.168.185.242,103.25.21.4,80,2025-05-31 16:27:20,2025-05-31 17:21:20,174.209.163.130,20900
9531458701,192.168.92.166,103.25.131.27,8443,2025-05-13 02:05:57,2025-05-13 03:28:57,154.230.74.222,9627
9531458701,192.168.242.199,103.25.230.128,443,2025-06-01 05:19:43,2025-06-01 06:31:43,86.176.191.243,29477
9531458701,192.168.40.232,103.25.254.251,80,2025-05-19 05:27:52,2025-05-19 06:52:52,29.229.157.230,30958
9531458701,192.168.251.43,103.25.52.18,443,2025-05-26 11:39:08,2025-05-26 12:50:08,112.55.217.192,32572
9531458701,192.168.224.198,103.25.27.215,8080,2025-05-23 03:51:58,2025-05-23 04:12:58,170.188.62.192,39062
9531458701,192.168.6.204,103.25.238.201,443,2025-05-31 06:57:17,2025-05-31 08:00:17,100.129.45.56,35158
9531458701,192.168.146.180,103.25.42.232,8080,2025-06-07 04:23:15,2025-06-07 04:50:15,176.193.37.226,29714
9531458701,192.168.21.160,103.25.98.14,8443,2025-05-01 20:38:21,2025-05-01 21:10:21,37.51.240.51,40098
9531458701,192.168.29.190,103.25.237.223,8080,2025-06-14 14:35:45,2025-06-14 15:04:45,184.156.26.188,22772
9756390851,192.168.173.97,103.25.226.247,8443,2025-06-04 05:38:07,2025-06-04 05:49:07,165.64.43.194,11431
9756390851,192.168.253.206,103.25.173.106,80,2025-06-02 08:01:30,2025-06-02 08:26:30,163.66.128.103,20539
9756390851,192.168.91.197,103.25.223.41,8080,2025-06-09 02:11:53,2025-06-09 04:00:53,84.213.238.60,21666
9756390851,192.168.194.182,103.25.95.115,8443,2025-05-18 22:36:28,2025-05-18 23:17:28,25.226.228.208,9332
9756390851,192.168.99.89,103.25.126.104,443,2025-06-12 14:56:31,2025-06-12 16:14:31,100.195.40.156,3404
9756390851,192.168.138.151,103.25.95.202,80,2025-06-05 04:52:23,2025-06-05 06:51:23,154.115.181.30,44109
9756390851,192.168.133.88,103.25.150.254,80,2025-05-02 09:28:02,2025-05-02 10:04:02,200.47.30.187,38110
9756390851,192.168.214.156,103.25.106.67,443,2025-05-01 18:36:08,2025-05-01 18:56:08,144.120.36.133,6535
9756390851,192.168.248.240,103.25.71.86,8443,2025-05-02 09:08:58,2025-05-02 10:03:58,117.254.216.148,42293
9756390851,192.168.84.167,103.25.168.238,8080,2025-05-16 10:20:36,2025-05-16 10:45:36,189.80.129.69,5907
9756390851,192.168.11.172,103.25.17.69,443,2025-05-24 20:07:23,2025-05-24 21:28:23,159.145.126.7,22946
9756390851,192.168.102.36,103.25.235.156,8080,2025-06-12 10:01:14,2025-06-12 10:55:14,86.220.179.249,33602
9756390851,192.168.138.222,103.25.108.48,8080,2025-06-14 08:47:47,2025-06-14 09:06:47,216.157.148.157,18065
9756390851,192.168.96.15,103.25.124.211,80,2025-06-11 18:22:36,2025-06-11 19:43:36,97.252.65.39,839
9756390851,192.168.226.67,103.25.133.109,8443,2025-06-02 03:22:27,2025-06-02 03:47:27,28.115.167.190,48442
9756390851,192.168.21.230,103.25.205.123,443,2025-05-03 16:55:15,2025-05-03 17:40:15,19.142.0.189,5881
9756390851,192.168.188.176,103.25.130.7,8443,2025-05-10 17:10:45,2025-05-10 17:22:45,202.42.133.127,2857
9756390851,192.168.225.205,103.25.188.47,8443,2025-05-10 18:08:44,2025-05-10 20:03:44,166.154.9.117,10217
9651631365,192.168.148.152,103.25.67.62,8080,2025-05-06 15:39:55,2025-05-06 16:37:55,178.65.92.204,26621
9651631365,192.168.32.187,103.25.5.219,443,2025-05-16 19:02:34,2025-05-16 19:27:34,154.182.118.107,14029
9651631365,192.168.226.77,103.25.222.167,443,2025-05-12 19:31:34,2025-05-12 19:45:34,15.44.14.112,49152
9651631365,192.168.185.32,103.25.217.249,443,2025-05-27 05:50:39,2025-05-27 07:47:39,139.118.119.25,36826
9651631365,192.168.108.184,103.25.159.150,443,2025-06-08 14:23:23,2025-06-08 15:05:23,130.65.190.198,28738
9651631365,192.168.54.36,103.25.43.236,8080,2025-05-02 23:42:41,2025-05-03 01:29:41,102.167.242.231,23266
9651631365,192.168.176.206,103.25.108.212,443,2025-05-06 22:12:05,2025-05-06 22:51:05,103.137.73.7,45424
9651631365,192.168.172.199,103.25.241.119,8443,2025-06-08 01:58:04,2025-06-08 02:03:04,21.18.14.10,2651
9651631365,192.168.221.16,103.25.188.235,8080,2025-06-05 03:05:58,2025-06-05 04:58:58,207.16.80.223,11662
9651631365,192.168.9.190,103.25.13.43,80,2025-06-12 22:40:04,2025-06-12 23:43:04,106.101.51.221,47690
9651631365,192.168.100.208,103.25.186.41,443,2025-05-24 08:42:57,2025-05-24 09:40:57,142.99.75.4,31560
9651631365,192.168.7.65,103.25.128.51,443,2025-06-06 14:14:09,2025-06-06 14:23:09,43.167.121.74,13780
9651631365,192.168.10.29,103.25.34.186,80,2025-05-07 19:23:41,2025-05-07 20:40:41,222.162.198.138,435
9651631365,192.168.135.108,103.25.110.46,443,2025-05-06 13:10:21,2025-05-06 14:58:21,178.94.49.67,29356
9651631365,192.168.15.226,103.25.230.219,80,2025-05-09 09:13:21,2025-05-09 11:08:21,35.34.203.211,19643
9651631365,192.168.127.187,103.25.105.30,80,2025-06-03 04:43:37,2025-06-03 05:24:37,109.139.221.102,6283
9651631365,192.168.35.69,103.25.83.183,80,2025-06-02 15:56:26,2025-06-02 17:37:26,62.215.234.48,38121
9651631365,192.168.102.58,103.25.57.147,8443,2025-05-18 02:04:45,2025-05-18 02:17:45,46.64.156.117,40990
9537429671,192.168.121.7,103.25.252.222,80,2025-06-03 16:18:08,2025-06-03 16:51:08,78.145.110.177,7849
9537429671,192.168.205.83,103.25.119.177,8443,2025-05-24 23:29:20,2025-05-25 00:18:20,176.142.52.198,9597
9537429671,192.168.9.254,103.25.120.167,443,2025-05-24 18:00:52,2025-05-24 19:31:52,184.183.175.142,30423
9537429671,192.168.120.168,103.25.247.13,443,2025-05-03 02:57:58,2025-05-03 04:36:58,140.25.115.112,7588
9537429671,192.168.100.226,103.25.180.192,8080,2025-06-12 09:27:18,2025-06-12 10:55:18,144.26.167.222,12297
9537429671,192.168.245.227,103.25.63.215,8080,2025-05-01 20:03:16,2025-05-01 20:48:16,62.233.178.248,7579
9537429671,192.168.82.18,103.25.20.92,8080,2025-05-08 23:58:47,2025-05-09 01:27:47,85.114.237.86,15994
9537429671,192.168.70.239,103.25.120.5,443,2025-05-27 16:56:02,2025-05-27 17:28:02,134.165.29.8,15917
9568035221,192.168.16.249,103.25.236.214,80,2025-05-02 21:04:16,2025-05-02 21:43:16,4.231.33.85,48606
9568035221,192.168.141.51,103.25.143.69,8443,2025-06-08 22:59:00,2025-06-08 23:07:00,90.239.167.118,40288
9568035221,192.168.222.146,103.25.185.6,8080,2025-05-26 15:48:20,2025-05-26 17:41:20,99.101.128.242,21590
9568035221,192.168.51.152,103.25.189.80,443,2025-05-23 11:06:20,2025-05-23 12:10:20,201.129.54.89,9527
9568035221,192.168.230.217,103.25.152.95,8443,2025-05-22 19:08:18,2025-05-22 19:39:18,22.251.186.135,48727
9568035221,192.168.210.71,103.25.198.16,8443,2025-06-03 12:01:01,2025-06-03 12:14:01,141.23.1.60,16811
9568035221,192.168.99.83,103.25.94.92,8443,2025-05-09 13:42:31,2025-05-09 13:52:31,172.2.202.130,41825
9568035221,192.168.17.210,103.25.71.211,443,2025-05-19 15:41:34,2025-05-19 16:52:34,21.186.40.82,36181
9568035221,192.168.17.23,103.25.234.172,80,2025-05-15 15:57:31,2025-05-15 17:19:31,134.20.40.141,18495
9568035221,192.168.114.26,103.25.141.157,8443,2025-06-07 07:41:38,2025-06-07 07:51:38,161.222.92.32,27592
9568035221,192.168.65.173,103.25.178.38,443,2025-05-11 18:08:26,2025-05-11 18:38:26,109.230.12.88,20791
9568035221,192.168.84.64,103.25.205.133,8443,2025-06-07 01:25:48,2025-06-07 03:06:48,64.242.28.11,25561
9568035221,192.168.206.151,103.25.5.57,443,2025-05-17 18:59:59,2025-05-17 20:32:59,176.149.152.134,3875
9568035221,192.168.24.203,103.25.67.49,443,2025-05-31 12:37:09,2025-05-31 13:10:09,95.242.227.96,34755
9568035221,192.168.34.16,103.25.144.92,8443,2025-05-25 15:50:16,2025-05-25 16:09:16,102.12.212.210,17293
9719579427,192.168.227.145,103.25.253.210,8080,2025-06-04 11:00:54,2025-06-04 11:32:54,44.251.27.7,5954
9719579427,192.168.252.3,103.25.169.137,8080,2025-05-01 01:14:53,2025-05-01 02:31:53,92.112.135.151,30997
9719579427,192.168.184.133,103.25.42.192,80,2025-05-17 19:25:48,2025-05-17 20:34:48,184.96.149.39,9543
9719579427,192.168.102.40,103.25.79.85,8080,2025-06-08 20:34:44,2025-06-08 21:48:44,209.11.20.224,19384
9719579427,192.168.87.169,103.25.160.151,443,2025-06-02 12:30:03,2025-06-02 12:49:03,174.78.48.226,3098
9719579427,192.168.93.91,103.25.89.106,8443,2025-05-31 19:12:53,2025-05-31 20:09:53,167.192.16.116,18301
9719579427,192.168.196.154,103.25.130.158,443,2025-05-02 06:01:58,2025-05-02 07:42:58,69.103.95.177,27372
9719579427,192.168.90.11,103.25.81.109,443,2025-05-29 01:07:47,2025-05-29 02:54:47,19.223.148.90,42591
9719579427,192.168.6.58,103.25.16.78,8080,2025-05-24 12:18:40,2025-05-24 13:13:40,105.191.18.214,42734
9719579427,192.168.116.106,103.25.110.86,8080,2025-05-22 06:56:16,2025-05-22 07:22:16,213.255.249.142,41503
9719579427,192.168.164.121,103.25.234.226,8443,2025-05-20 07:27:17,2025-05-20 07:37:17,199.2.20.166,6302
9745476551,192.168.94.146,103.25.76.206,80,2025-06-05 23:55:15,2025-06-06 00:09:15,188.107.217.153,5847
9745476551,192.168.146.217,103.25.88.249,443,2025-05-05 06:33:55,2025-05-05 07:42:55,141.209.60.211,44494
9745476551,192.168.130.183,103.25.44.7,80,2025-06-13 11:21:48,2025-06-13 11:33:48,58.0.68.187,29564
9745476551,192.168.16.235,103.25.59.137,8080,2025-06-12 20:46:38,2025-06-12 21:00:38,189.184.242.164,695
9745476551,192.168.45.169,103.25.51.110,80,2025-06-04 00:56:41,2025-06-04 02:45:41,181.11.191.10,43711
9745476551,192.168.196.253,103.25.74.63,443,2025-06-05 17:00:37,2025-06-05 17:48:37,209.139.15.111,13688
9745476551,192.168.82.194,103.25.90.42,80,2025-06-10 20:51:45,2025-06-10 22:41:45,74.135.142.43,34107
9745476551,192.168.158.47,103.25.48.46,8080,2025-05-13 21:58:31,2025-05-13 23:17:31,33.163.175.79,38232
9745476551,192.168.26.223,103.25.47.122,8443,2025-05-28 14:10:18,2025-05-28 15:49:18,92.213.126.234,9794
9745476551,192.168.23.128,103.25.40.85,80,2025-05-04 12:44:53,2025-05-04 14:31:53,40.241.144.236,23503
9745476551,192.168.235.225,103.25.216.254,443,2025-05-22 12:36:33,2025-05-22 13:38:33,94.64.129.79,10026
9745476551,192.168.74.60,103.25.72.175,8080,2025-05-06 23:22:24,2025-05-06 23:45:24,36.221.24.117,34724
9745476551,192.168.211.188,103.25.66.35,443,2025-06-06 13:40:22,2025-06-06 13:45:22,175.2.229.161,45294
9745476551,192.168.65.244,103.25.148.17,8443,2025-05-19 01:28:22,2025-05-19 01:54:22,37.86.23.220,7002
9745476551,192.168.106.190,103.25.64.96,80,2025-05-12 02:26:58,2025-05-12 03:52:58,131.162.240.11,6259
9559868851,192.168.248.46,103.25.221.218,443,2025-05-07 22:42:53,2025-05-07 23:24:53,187.204.116.70,34756
9559868851,192.168.120.183,103.25.176.35,8443,2025-05-17 14:03:16,2025-05-17 16:01:16,22.20.194.71,6755
